Índice,Data de Referência,Número Índice,Variação Diária (%),Variação no Mês (%),Variação no Ano (%),Variação 12 Meses (%),Variação 24 Meses (%),Duration (d.u.),PMR
IMA - Geral,24/09/2003,774.353201,0.0777,,,,,,
IMA - Geral,25/09/2003,774.869673,0.0667,,,,,,
IMA - Geral,26/09/2003,775.512558,0.0830,,,,,,
IMA - Geral,29/09/2003,776.164401,0.0841,,,,,,
IMA - Geral,30/09/2003,776.977559,0.1048,,,,,,
IMA - Geral,01/10/2003,777.646640,0.0861,,,,,,
IMA - Geral,02/10/2003,778.320775,0.0867,,,,,,
IMA - Geral,03/10/2003,778.987367,0.0856,,,,,,
IMA - Geral,06/10/2003,779.619315,0.0811,,,,,,
IMA - Geral,07/10/2003,780.252331,0.0812,,,,,,
IMA - Geral,08/10/2003,780.989317,0.0945,,,,,,
IMA - Geral,09/10/2003,781.667419,0.0868,,,,,,
IMA - Geral,10/10/2003,782.268184,0.0769,,,,,,
IMA - Geral,13/10/2003,782.985662,0.0917,,,,,,
IMA - Geral,14/10/2003,783.783852,0.1019,,,,,,
IMA - Geral,15/10/2003,784.488053,0.0898,,,,,,
IMA - Geral,16/10/2003,785.149866,0.0844,,,,,,
IMA - Geral,17/10/2003,785.675277,0.0669,,,,,,
IMA - Geral,20/10/2003,786.428511,0.0959,,,,,,
IMA - Geral,21/10/2003,786.988658,0.0712,,,,,,
IMA - Geral,22/10/2003,787.607929,0.0787,,,,,,
IMA - Geral,23/10/2003,788.187647,0.0736,,,,,,
IMA - Geral,24/10/2003,788.695397,0.0644,,,,,,
IMA - Geral,27/10/2003,789.249366,0.0702,,,,,,
IMA - Geral,28/10/2003,789.839739,0.0748,,,,,,
IMA - Geral,29/10/2003,790.323477,0.0612,,,,,,
IMA - Geral,30/10/2003,790.926908,0.0764,,,,,,
IMA - Geral,31/10/2003,791.404062,0.0603,,,,,,
IMA - Geral,03/11/2003,792.043233,0.0808,,,,,,
IMA - Geral,04/11/2003,792.638405,0.0751,,,,,,
IMA - Geral,05/11/2003,793.240746,0.0760,,,,,,
IMA - Geral,06/11/2003,793.811579,0.0720,,,,,,
IMA - Geral,07/11/2003,794.459973,0.0817,,,,,,
IMA - Geral,10/11/2003,795.073543,0.0772,,,,,,
IMA - Geral,11/11/2003,795.631039,0.0701,,,,,,
IMA - Geral,12/11/2003,796.280723,0.0817,,,,,,
IMA - Geral,13/11/2003,796.896263,0.0773,,,,,,
IMA - Geral,14/11/2003,797.524017,0.0788,,,,,,
IMA - Geral,17/11/2003,798.227746,0.0882,,,,,,
IMA - Geral,18/11/2003,799.080987,0.1069,,,,,,
IMA - Geral,19/11/2003,800.007153,0.1159,,,,,,
IMA - Geral,20/11/2003,801.608290,0.2001,,,,,,
IMA - Geral,21/11/2003,802.517380,0.1134,,,,,,
IMA - Geral,24/11/2003,803.450961,0.1163,,,,,,
IMA - Geral,25/11/2003,805.288699,0.2287,,,,,,
IMA - Geral,26/11/2003,806.214898,0.1150,,,,,,
IMA - Geral,27/11/2003,807.095875,0.1093,,,,,,
IMA - Geral,28/11/2003,807.799707,0.0872,,,,,,
IMA - Geral,01/12/2003,808.727545,0.1149,,,,,,
IMA - Geral,02/12/2003,809.487129,0.0939,,,,,,
IMA - Geral,03/12/2003,810.184678,0.0862,,,,,,
IMA - Geral,04/12/2003,811.014293,0.1024,,,,,,
IMA - Geral,05/12/2003,811.716846,0.0866,,,,,,
IMA - Geral,08/12/2003,812.371037,0.0806,,,,,,
IMA - Geral,09/12/2003,813.182403,0.0999,,,,,,
IMA - Geral,10/12/2003,813.744253,0.0691,,,,,,
IMA - Geral,11/12/2003,814.382146,0.0784,,,,,,
IMA - Geral,12/12/2003,814.942229,0.0688,,,,,,
IMA - Geral,15/12/2003,815.519769,0.0709,,,,,,
IMA - Geral,16/12/2003,816.163790,0.0790,,,,,,
IMA - Geral,17/12/2003,816.783462,0.0759,,,,,,
IMA - Geral,18/12/2003,817.387184,0.0739,,,,,,
IMA - Geral,19/12/2003,817.864765,0.0584,,,,,,
IMA - Geral,22/12/2003,818.408096,0.0664,,,,,,
IMA - Geral,23/12/2003,818.986025,0.0706,,,,,,
IMA - Geral,24/12/2003,819.454410,0.0572,,,,,,
IMA - Geral,26/12/2003,819.918895,0.0567,,,,,,
IMA - Geral,29/12/2003,820.503606,0.0713,,,,,,
IMA - Geral,30/12/2003,821.098439,0.0725,,,,,,
IMA - Geral,31/12/2003,821.591319,0.0600,,,,,,
IMA - Geral,02/01/2004,822.091366,0.0609,,,,,,
IMA - Geral,05/01/2004,822.745946,0.0796,,,,,,
IMA - Geral,06/01/2004,823.471817,0.0882,,,,,,
IMA - Geral,07/01/2004,824.531195,0.1286,,,,,,
IMA - Geral,08/01/2004,826.022808,0.1809,,,,,,
IMA - Geral,09/01/2004,827.300167,0.1546,,,,,,
IMA - Geral,12/01/2004,828.316764,0.1229,,,,,,
IMA - Geral,13/01/2004,829.115514,0.0964,,,,,,
IMA - Geral,14/01/2004,829.865098,0.0904,,,,,,
IMA - Geral,15/01/2004,830.466794,0.0725,,,,,,
IMA - Geral,16/01/2004,831.080200,0.0739,,,,,,
IMA - Geral,19/01/2004,831.703481,0.0750,,,,,,
IMA - Geral,20/01/2004,832.427130,0.0870,,,,,,
IMA - Geral,21/01/2004,833.028370,0.0722,,,,,,
IMA - Geral,22/01/2004,833.143470,0.0138,,,,,,
IMA - Geral,23/01/2004,833.827511,0.0821,,,,,,
IMA - Geral,26/01/2004,834.496689,0.0803,,,,,,
IMA - Geral,27/01/2004,834.990331,0.0592,,,,,,
IMA - Geral,28/01/2004,835.537366,0.0655,,,,,,
IMA - Geral,29/01/2004,835.726658,0.0227,,,,,,
IMA - Geral,30/01/2004,836.282182,0.0665,,,,,,
IMA - Geral,02/02/2004,836.724052,0.0528,,,,,,
IMA - Geral,03/02/2004,837.271422,0.0654,,,,,,
IMA - Geral,04/02/2004,837.836825,0.0675,,,,,,
IMA - Geral,05/02/2004,838.308177,0.0563,,,,,,
IMA - Geral,06/02/2004,838.730641,0.0504,,,,,,
IMA - Geral,09/02/2004,839.347402,0.0735,,,,,,
IMA - Geral,10/02/2004,839.928206,0.0692,,,,,,
IMA - Geral,11/02/2004,840.452309,0.0624,,,,,,
IMA - Geral,12/02/2004,841.011499,0.0665,,,,,,
IMA - Geral,13/02/2004,841.450389,0.0522,,,,,,
IMA - Geral,16/02/2004,842.015968,0.0672,,,,,,
IMA - Geral,17/02/2004,842.551274,0.0636,,,,,,
IMA - Geral,18/02/2004,842.983594,0.0513,,,,,,
IMA - Geral,19/02/2004,843.234120,0.0297,,,,,,
IMA - Geral,20/02/2004,843.741064,0.0601,,,,,,
IMA - Geral,25/02/2004,844.353900,0.0726,,,,,,
IMA - Geral,26/02/2004,844.803676,0.0533,,,,,,
IMA - Geral,27/02/2004,845.371274,0.0672,,,,,,
IMA - Geral,01/03/2004,846.073448,0.0831,,,,,,
IMA - Geral,02/03/2004,846.575757,0.0594,,,,,,
IMA - Geral,03/03/2004,847.033462,0.0541,,,,,,
IMA - Geral,04/03/2004,847.487697,0.0536,,,,,,
IMA - Geral,05/03/2004,848.089938,0.0711,,,,,,
IMA - Geral,08/03/2004,848.700133,0.0719,,,,,,
IMA - Geral,09/03/2004,849.108469,0.0481,,,,,,
IMA - Geral,10/03/2004,849.505818,0.0468,,,,,,
IMA - Geral,11/03/2004,850.178476,0.0792,,,,,,
IMA - Geral,12/03/2004,850.773762,0.0700,,,,,,
IMA - Geral,15/03/2004,851.328516,0.0652,,,,,,
IMA - Geral,16/03/2004,851.839525,0.0600,,,,,,
IMA - Geral,17/03/2004,852.370984,0.0624,,,,,,
IMA - Geral,18/03/2004,853.018982,0.0760,,,,,,
IMA - Geral,19/03/2004,853.657073,0.0748,,,,,,
IMA - Geral,22/03/2004,854.179860,0.0612,,,,,,
IMA - Geral,23/03/2004,854.690514,0.0598,,,,,,
IMA - Geral,24/03/2004,855.073873,0.0449,,,,,,
IMA - Geral,25/03/2004,855.632765,0.0654,,,,,,
IMA - Geral,26/03/2004,856.128404,0.0579,,,,,,
IMA - Geral,29/03/2004,856.702499,0.0671,,,,,,
IMA - Geral,30/03/2004,857.271679,0.0664,,,,,,
IMA - Geral,31/03/2004,857.815094,0.0634,,,,,,
IMA - Geral,01/04/2004,858.369180,0.0646,,,,,,
IMA - Geral,02/04/2004,858.836219,0.0544,,,,,,
IMA - Geral,05/04/2004,859.309076,0.0551,,,,,,
IMA - Geral,06/04/2004,859.281892,-0.0032,,,,,,
IMA - Geral,07/04/2004,859.496224,0.0249,,,,,,
IMA - Geral,08/04/2004,859.910509,0.0482,,,,,,
IMA - Geral,12/04/2004,860.416435,0.0588,,,,,,
IMA - Geral,13/04/2004,861.036472,0.0721,,,,,,
IMA - Geral,14/04/2004,861.515856,0.0557,,,,,,
IMA - Geral,15/04/2004,861.696778,0.0210,,,,,,
IMA - Geral,16/04/2004,862.175500,0.0556,,,,,,
IMA - Geral,19/04/2004,862.682155,0.0588,,,,,,
IMA - Geral,20/04/2004,863.193162,0.0592,,,,,,
IMA - Geral,22/04/2004,864.185604,0.1150,,,,,,
IMA - Geral,23/04/2004,864.972963,0.0911,,,,,,
IMA - Geral,26/04/2004,865.509013,0.0620,,,,,,
IMA - Geral,27/04/2004,866.083783,0.0664,,,,,,
IMA - Geral,28/04/2004,866.270186,0.0215,,,,,,
IMA - Geral,29/04/2004,866.302300,0.0037,,,,,,
IMA - Geral,30/04/2004,866.872287,0.0658,,,,,,
IMA - Geral,03/05/2004,866.939790,0.0078,,,,,,
IMA - Geral,04/05/2004,867.037188,0.0112,,,,,,
IMA - Geral,05/05/2004,867.476008,0.0506,,,,,,
IMA - Geral,06/05/2004,867.682553,0.0238,,,,,,
IMA - Geral,07/05/2004,868.220086,0.0620,,,,,,
IMA - Geral,10/05/2004,867.575491,-0.0742,,,,,,
IMA - Geral,11/05/2004,868.561451,0.1136,,,,,,
IMA - Geral,12/05/2004,868.646625,0.0098,,,,,,
IMA - Geral,13/05/2004,868.434123,-0.0245,,,,,,
IMA - Geral,14/05/2004,869.726851,0.1489,,,,,,
IMA - Geral,17/05/2004,869.909473,0.0210,,,,,,
IMA - Geral,18/05/2004,870.750796,0.0967,,,,,,
IMA - Geral,19/05/2004,871.213332,0.0531,,,,,,
IMA - Geral,20/05/2004,871.270051,0.0065,,,,,,
IMA - Geral,21/05/2004,872.408458,0.1307,,,,,,
IMA - Geral,24/05/2004,873.324392,0.1050,,,,,,
IMA - Geral,25/05/2004,874.239944,0.1048,,,,,,
IMA - Geral,26/05/2004,874.775616,0.0613,,,,,,
IMA - Geral,27/05/2004,875.659429,0.1010,,,,,,
IMA - Geral,28/05/2004,876.264455,0.0691,,,,,,
IMA - Geral,31/05/2004,876.631568,0.0419,,,,,,
IMA - Geral,01/06/2004,877.335757,0.0803,,,,,,
IMA - Geral,02/06/2004,878.167506,0.0948,,,,,,
IMA - Geral,03/06/2004,878.585171,0.0476,,,,,,
IMA - Geral,04/06/2004,879.418436,0.0948,,,,,,
IMA - Geral,07/06/2004,880.331173,0.1038,,,,,,
IMA - Geral,08/06/2004,881.088388,0.0860,,,,,,
IMA - Geral,09/06/2004,881.702794,0.0697,,,,,,
IMA - Geral,11/06/2004,882.333114,0.0715,,,,,,
IMA - Geral,14/06/2004,882.782136,0.0509,,,,,,
IMA - Geral,15/06/2004,883.829078,0.1186,,,,,,
IMA - Geral,16/06/2004,884.518303,0.0780,,,,,,
IMA - Geral,17/06/2004,885.213282,0.0786,,,,,,
IMA - Geral,18/06/2004,885.832228,0.0699,,,,,,
IMA - Geral,21/06/2004,886.591472,0.0857,,,,,,
IMA - Geral,22/06/2004,887.194727,0.0680,,,,,,
IMA - Geral,23/06/2004,888.054660,0.0969,,,,,,
IMA - Geral,24/06/2004,888.736757,0.0768,,,,,,
IMA - Geral,25/06/2004,889.027902,0.0328,,,,,,
IMA - Geral,28/06/2004,889.492481,0.0523,,,,,,
IMA - Geral,29/06/2004,890.089556,0.0671,,,,,,
IMA - Geral,30/06/2004,890.885804,0.0895,,,,,,
IMA - Geral,01/07/2004,891.646681,0.0854,,,,,,
IMA - Geral,02/07/2004,892.603914,0.1074,,,,,,
IMA - Geral,05/07/2004,893.530937,0.1039,,,,,,
IMA - Geral,06/07/2004,894.151058,0.0694,,,,,,
IMA - Geral,07/07/2004,894.542944,0.0438,,,,,,
IMA - Geral,08/07/2004,895.019733,0.0533,,,,,,
IMA - Geral,09/07/2004,895.473821,0.0507,,,,,,
IMA - Geral,12/07/2004,896.037189,0.0629,,,,,,
IMA - Geral,13/07/2004,896.560467,0.0584,,,,,,
IMA - Geral,14/07/2004,897.155338,0.0664,,,,,,
IMA - Geral,15/07/2004,897.690394,0.0596,,,,,,
IMA - Geral,16/07/2004,898.360306,0.0746,,,,,,
IMA - Geral,19/07/2004,898.903944,0.0605,,,,,,
IMA - Geral,20/07/2004,899.433416,0.0589,,,,,,
IMA - Geral,21/07/2004,900.013151,0.0645,,,,,,
IMA - Geral,22/07/2004,900.432123,0.0466,,,,,,
IMA - Geral,23/07/2004,900.822244,0.0433,,,,,,
IMA - Geral,26/07/2004,901.337393,0.0572,,,,,,
IMA - Geral,27/07/2004,901.887617,0.0610,,,,,,
IMA - Geral,28/07/2004,902.396608,0.0564,,,,,,
IMA - Geral,29/07/2004,902.666856,0.0299,,,,,,
IMA - Geral,30/07/2004,903.003214,0.0373,,,,,,
IMA - Geral,02/08/2004,903.496006,0.0546,,,,,,
IMA - Geral,03/08/2004,903.820872,0.0360,,,,,,
IMA - Geral,04/08/2004,904.069364,0.0275,,,,,,
IMA - Geral,05/08/2004,904.419018,0.0387,,,,,,
IMA - Geral,06/08/2004,904.946067,0.0583,,,,,,
IMA - Geral,09/08/2004,905.264782,0.0352,,,,,,
IMA - Geral,10/08/2004,905.462413,0.0218,,,,,,
IMA - Geral,11/08/2004,905.824680,0.0400,,,,,,
IMA - Geral,12/08/2004,906.020170,0.0216,,,,,,
IMA - Geral,13/08/2004,906.206873,0.0206,,,,,,
IMA - Geral,16/08/2004,906.615926,0.0451,,,,,,
IMA - Geral,17/08/2004,907.218680,0.0665,,,,,,
IMA - Geral,18/08/2004,907.917964,0.0771,,,,,,
IMA - Geral,19/08/2004,908.626109,0.0780,,,,,,
IMA - Geral,20/08/2004,909.387716,0.0838,,,,,,
IMA - Geral,23/08/2004,909.938216,0.0605,,,,,,
IMA - Geral,24/08/2004,910.335657,0.0437,,,,,,
IMA - Geral,25/08/2004,910.815012,0.0527,,,,,,
IMA - Geral,26/08/2004,911.187188,0.0409,,,,,,
IMA - Geral,27/08/2004,911.469623,0.0310,,,,,,
IMA - Geral,30/08/2004,912.423072,0.1046,,,,,,
IMA - Geral,31/08/2004,913.019960,0.0654,,,,,,
IMA - Geral,01/09/2004,913.571107,0.0604,,,,,,
IMA - Geral,02/09/2004,914.150533,0.0634,,,,,,
IMA - Geral,03/09/2004,914.763887,0.0671,,,,,,
IMA - Geral,06/09/2004,915.301363,0.0588,,,,,,
IMA - Geral,08/09/2004,915.826964,0.0574,,,,,,
IMA - Geral,09/09/2004,916.427865,0.0656,,,,,,
IMA - Geral,10/09/2004,916.989084,0.0612,,,,,,
IMA - Geral,13/09/2004,917.624466,0.0693,,,,,,
IMA - Geral,14/09/2004,918.264582,0.0698,,,,,,
IMA - Geral,15/09/2004,918.874203,0.0664,,,,,,
IMA - Geral,16/09/2004,919.469845,0.0648,,,,,,
IMA - Geral,17/09/2004,920.088983,0.0673,,,,,,
IMA - Geral,20/09/2004,920.659603,0.0620,,,,,,
IMA - Geral,21/09/2004,921.193336,0.0580,,,,,,
IMA - Geral,22/09/2004,921.508593,0.0342,,,,,,
IMA - Geral,23/09/2004,922.075280,0.0615,,,,,,
IMA - Geral,24/09/2004,922.684066,0.0660,,,,,,
IMA - Geral,27/09/2004,923.277671,0.0643,,,,,,
IMA - Geral,28/09/2004,923.879046,0.0651,,,,,,
IMA - Geral,29/09/2004,924.277754,0.0432,,,,,,
IMA - Geral,30/09/2004,924.870375,0.0641,,,,,,
IMA - Geral,01/10/2004,925.504963,0.0686,,,,,,
IMA - Geral,04/10/2004,926.198530,0.0749,,,,,,
IMA - Geral,05/10/2004,926.776835,0.0624,,,,,,
IMA - Geral,06/10/2004,927.344109,0.0612,,,,,,
IMA - Geral,07/10/2004,927.981071,0.0687,,,,,,
IMA - Geral,08/10/2004,928.588928,0.0655,,,,,,
IMA - Geral,11/10/2004,929.075236,0.0524,,,,,,
IMA - Geral,13/10/2004,929.554332,0.0516,,,,,,
IMA - Geral,14/10/2004,930.060402,0.0544,,,,,,
IMA - Geral,15/10/2004,930.679618,0.0666,,,,,,
IMA - Geral,18/10/2004,931.212148,0.0572,,,,,,
IMA - Geral,19/10/2004,931.766072,0.0595,,,,,,
IMA - Geral,20/10/2004,932.361206,0.0639,,,,,,
IMA - Geral,21/10/2004,932.446208,0.0091,,,,,,
IMA - Geral,22/10/2004,932.906528,0.0494,,,,,,
IMA - Geral,25/10/2004,933.252191,0.0371,,,,,,
IMA - Geral,26/10/2004,933.691994,0.0471,,,,,,
IMA - Geral,27/10/2004,934.257277,0.0605,,,,,,
IMA - Geral,28/10/2004,934.730032,0.0506,,,,,,
IMA - Geral,29/10/2004,935.327125,0.0639,,,,,,
IMA - Geral,01/11/2004,935.875552,0.0586,,,,,,
IMA - Geral,03/11/2004,936.453508,0.0618,,,,,,
IMA - Geral,04/11/2004,937.032053,0.0618,,,,,,
IMA - Geral,05/11/2004,937.441703,0.0437,,,,,,
IMA - Geral,08/11/2004,937.940322,0.0532,,,,,,
IMA - Geral,09/11/2004,938.569852,0.0671,,,,,,
IMA - Geral,10/11/2004,939.143515,0.0611,,,,,,
IMA - Geral,11/11/2004,939.764428,0.0661,,,,,,
IMA - Geral,12/11/2004,940.415893,0.0693,,,,,,
IMA - Geral,16/11/2004,940.968290,0.0587,,,,,,
IMA - Geral,17/11/2004,941.716293,0.0795,,,,,,
IMA - Geral,18/11/2004,942.079372,0.0386,,,,,,
IMA - Geral,19/11/2004,942.709785,0.0669,,,,,,
IMA - Geral,22/11/2004,943.221479,0.0543,,,,,,
IMA - Geral,23/11/2004,943.783436,0.0596,,,,,,
IMA - Geral,24/11/2004,944.369184,0.0621,,,,,,
IMA - Geral,25/11/2004,945.126920,0.0802,,,,,,
IMA - Geral,26/11/2004,945.794350,0.0706,,,,,,
IMA - Geral,29/11/2004,946.336255,0.0573,,,,,,
IMA - Geral,30/11/2004,947.013189,0.0715,,,,,,
IMA - Geral,01/12/2004,947.709917,0.0736,,,,,,
IMA - Geral,02/12/2004,948.360311,0.0686,,,,,,
IMA - Geral,03/12/2004,949.078918,0.0758,,,,,,
IMA - Geral,06/12/2004,949.712739,0.0668,,,,,,
IMA - Geral,07/12/2004,950.261656,0.0578,,,,,,
IMA - Geral,08/12/2004,950.915822,0.0688,,,,,,
IMA - Geral,09/12/2004,951.672782,0.0796,,,,,,
IMA - Geral,10/12/2004,952.390763,0.0754,,,,,,
IMA - Geral,13/12/2004,953.047484,0.0690,,,,,,
IMA - Geral,14/12/2004,953.731117,0.0717,,,,,,
IMA - Geral,15/12/2004,954.340260,0.0639,,,,,,
IMA - Geral,16/12/2004,954.869968,0.0555,,,,,,
IMA - Geral,17/12/2004,955.548480,0.0711,,,,,,
IMA - Geral,20/12/2004,956.280215,0.0766,,,,,,
IMA - Geral,21/12/2004,956.882636,0.0630,,,,,,
IMA - Geral,22/12/2004,957.516227,0.0662,,,,,,
IMA - Geral,23/12/2004,958.001518,0.0507,,,,,,
IMA - Geral,24/12/2004,958.635872,0.0662,,,,,,
IMA - Geral,27/12/2004,959.145561,0.0532,,,,,,
IMA - Geral,28/12/2004,959.800329,0.0683,,,,,,
IMA - Geral,29/12/2004,960.298630,0.0519,,,,,,
IMA - Geral,30/12/2004,961.009140,0.0740,,,,,,
IMA - Geral,31/12/2004,961.640440,0.0657,,,,,,
IMA - Geral,03/01/2005,962.095805,0.0474,,,,,,
IMA - Geral,04/01/2005,962.781634,0.0713,,,,,,
IMA - Geral,05/01/2005,963.590609,0.0629,,,,,,
IMA - Geral,06/01/2005,963.932212,0.0355,,,,,,
IMA - Geral,07/01/2005,964.554846,0.0646,,,,,,
IMA - Geral,10/01/2005,965.095457,0.0560,,,,,,
IMA - Geral,11/01/2005,965.632149,0.0556,,,,,,
IMA - Geral,12/01/2005,966.222544,0.0611,,,,,,
IMA - Geral,13/01/2005,966.873077,0.0673,,,,,,
IMA - Geral,14/01/2005,967.506505,0.0655,,,,,,
IMA - Geral,17/01/2005,968.021049,0.0532,,,,,,
IMA - Geral,18/01/2005,968.606901,0.0605,,,,,,
IMA - Geral,19/01/2005,969.256587,0.0671,,,,,,
IMA - Geral,20/01/2005,969.701552,0.0459,,,,,,
IMA - Geral,21/01/2005,970.327376,0.0645,,,,,,
IMA - Geral,24/01/2005,970.830571,0.0519,,,,,,
IMA - Geral,25/01/2005,971.497100,0.0687,,,,,,
IMA - Geral,26/01/2005,972.108150,0.0629,,,,,,
IMA - Geral,27/01/2005,972.467891,0.0370,,,,,,
IMA - Geral,28/01/2005,972.925072,0.0470,,,,,,
IMA - Geral,31/01/2005,973.443085,0.0532,,,,,,
IMA - Geral,01/02/2005,973.975371,0.0547,,,,,,
IMA - Geral,02/02/2005,974.477156,0.0515,,,,,,
IMA - Geral,03/02/2005,975.134425,0.0674,,,,,,
IMA - Geral,04/02/2005,975.810331,0.0693,,,,,,
IMA - Geral,09/02/2005,976.383303,0.0587,,,,,,
IMA - Geral,10/02/2005,977.146948,0.0782,,,,,,
IMA - Geral,11/02/2005,977.831058,0.0700,,,,,,
IMA - Geral,14/02/2005,978.218788,0.0397,,,,,,
IMA - Geral,15/02/2005,978.850001,0.0645,,,,,,
IMA - Geral,16/02/2005,979.567750,0.0733,,,,,,
IMA - Geral,17/02/2005,980.296544,0.0744,,,,,,
IMA - Geral,18/02/2005,980.913917,0.0630,,,,,,
IMA - Geral,21/02/2005,981.534456,0.0633,,,,,,
IMA - Geral,22/02/2005,982.092229,0.0568,,,,,,
IMA - Geral,23/02/2005,982.722795,0.0642,,,,,,
IMA - Geral,24/02/2005,983.614190,0.0907,,,,,,
IMA - Geral,25/02/2005,984.294356,0.0691,,,,,,
IMA - Geral,28/02/2005,984.969950,0.0686,,,,,,
IMA - Geral,01/03/2005,985.559900,0.0599,,,,,,
IMA - Geral,02/03/2005,986.156495,0.0605,,,,,,
IMA - Geral,03/03/2005,986.969731,0.0825,,,,,,
IMA - Geral,04/03/2005,987.707477,0.0747,,,,,,
IMA - Geral,07/03/2005,988.424110,0.0726,,,,,,
IMA - Geral,08/03/2005,989.093020,0.0677,,,,,,
IMA - Geral,09/03/2005,989.797786,0.0713,,,,,,
IMA - Geral,10/03/2005,990.476835,0.0686,,,,,,
IMA - Geral,11/03/2005,991.242290,0.0773,,,,,,
IMA - Geral,14/03/2005,991.818912,0.0582,,,,,,
IMA - Geral,15/03/2005,992.454356,0.0641,,,,,,
IMA - Geral,16/03/2005,993.179635,0.0731,,,,,,
IMA - Geral,17/03/2005,993.580248,0.0403,,,,,,
IMA - Geral,18/03/2005,994.152248,0.0576,,,,,,
IMA - Geral,21/03/2005,994.680465,0.0531,,,,,,
IMA - Geral,22/03/2005,995.473061,0.0797,,,,,,
IMA - Geral,23/03/2005,996.145850,0.0676,,,,,,
IMA - Geral,24/03/2005,997.045530,0.0903,,,,,,
IMA - Geral,28/03/2005,997.746208,0.0703,,,,,,
IMA - Geral,29/03/2005,998.448649,0.0704,,,,,,
IMA - Geral,30/03/2005,999.331516,0.0884,,,,,,
IMA - Geral,31/03/2005,"1,000.000000",0.0669,,,,,,
IMA - Geral,01/04/2005,"1,000.693270",0.0693,,,,,,
IMA - Geral,04/04/2005,"1,001.364239",0.0671,,,,,,
IMA - Geral,05/04/2005,"1,001.980959",0.0616,,,,,,
IMA - Geral,06/04/2005,"1,002.866879",0.0884,,,,,,
IMA - Geral,07/04/2005,"1,003.707754",0.0838,,,,,,
IMA - Geral,08/04/2005,"1,004.285505",0.0576,,,,,,
IMA - Geral,11/04/2005,"1,005.145089",0.0856,,,,,,
IMA - Geral,12/04/2005,"1,005.921774",0.0773,,,,,,
IMA - Geral,13/04/2005,"1,006.774412",0.0848,,,,,,
IMA - Geral,14/04/2005,"1,007.462093",0.0683,,,,,,
IMA - Geral,15/04/2005,"1,008.063578",0.0597,,,,,,
IMA - Geral,18/04/2005,"1,008.834515",0.0765,,,,,,
IMA - Geral,19/04/2005,"1,009.582839",0.0742,,,,,,
IMA - Geral,20/04/2005,"1,010.267165",0.0678,,,,,,
IMA - Geral,22/04/2005,"1,011.010347",0.0736,,,,,,
IMA - Geral,25/04/2005,"1,011.736043",0.0718,,,,,,
IMA - Geral,26/04/2005,"1,012.427218",0.0683,,,,,,
IMA - Geral,27/04/2005,"1,013.323770",0.0886,,,,,,
IMA - Geral,28/04/2005,"1,013.851697",0.0521,,,,,,
IMA - Geral,29/04/2005,"1,014.567541",0.0706,,,,,,
IMA - Geral,02/05/2005,"1,015.254311",0.0677,,,,,,
IMA - Geral,03/05/2005,"1,015.911508",0.0647,,,,,,
IMA - Geral,04/05/2005,"1,016.661834",0.0739,,,,,,
IMA - Geral,05/05/2005,"1,017.259433",0.0588,,,,,,
IMA - Geral,06/05/2005,"1,018.048251",0.0775,,,,,,
IMA - Geral,09/05/2005,"1,018.843865",0.0782,,,,,,
IMA - Geral,10/05/2005,"1,019.441126",0.0586,,,,,,
IMA - Geral,11/05/2005,"1,020.132690",0.0678,,,,,,
IMA - Geral,12/05/2005,"1,020.740678",0.0596,,,,,,
IMA - Geral,13/05/2005,"1,021.248385",0.0497,,,,,,
IMA - Geral,16/05/2005,"1,021.996105",0.0732,,,,,,
IMA - Geral,17/05/2005,"1,022.803635",0.0790,,,,,,
IMA - Geral,18/05/2005,"1,023.552296",0.0732,,,,,,
IMA - Geral,19/05/2005,"1,024.060176",0.0496,,,,,,
IMA - Geral,20/05/2005,"1,024.583399",0.0511,,,,,,
IMA - Geral,23/05/2005,"1,025.227833",0.0629,,,,,,
IMA - Geral,24/05/2005,"1,025.884736",0.0641,,,,,,
IMA - Geral,25/05/2005,"1,026.742028",0.0836,,,,,,
IMA - Geral,27/05/2005,"1,027.526956",0.0764,,,,,,
IMA - Geral,30/05/2005,"1,027.893528",0.0357,,,,,,
IMA - Geral,31/05/2005,"1,028.528549",0.0618,,,,,,
IMA - Geral,01/06/2005,"1,029.125288",0.0580,,,,,,
IMA - Geral,02/06/2005,"1,029.871396",0.0725,,,,,,
IMA - Geral,03/06/2005,"1,030.563602",0.0672,,,,,,
IMA - Geral,06/06/2005,"1,030.967078",0.0392,,,,,,
IMA - Geral,07/06/2005,"1,031.639848",0.0653,,,,,,
IMA - Geral,08/06/2005,"1,032.400695",0.0738,,,,,,
IMA - Geral,09/06/2005,"1,032.926646",0.0509,,,,,,
IMA - Geral,10/06/2005,"1,033.862642",0.0906,,,,,,
IMA - Geral,13/06/2005,"1,034.626298",0.0739,,,,,,
IMA - Geral,14/06/2005,"1,035.399120",0.0747,,,,,,
IMA - Geral,15/06/2005,"1,036.072908",0.0651,,,,,,
IMA - Geral,16/06/2005,"1,036.710213",0.0615,,,,,,
IMA - Geral,17/06/2005,"1,037.407282",0.0672,,,,,,
IMA - Geral,20/06/2005,"1,037.974343",0.0547,,,,,,
IMA - Geral,21/06/2005,"1,038.718037",0.0716,,,,,,
IMA - Geral,22/06/2005,"1,039.163467",0.0429,,,,,,
IMA - Geral,23/06/2005,"1,039.819061",0.0631,,,,,,
IMA - Geral,24/06/2005,"1,040.489385",0.0645,,,,,,
